TAZ,longitude_center,latitude_center,TAZ12_TEXT,RSA,CAA,ACRES,Area_SQMI
1484,-117.72657126,33.56817899,1484,40,63,87.270098,0.1363595
1485,-117.73341907,33.55796914,1485,40,61,140.424102,0.21941619
1486,-117.73554677,33.54595626,1486,40,61,437.860658,0.68415484
1487,-117.72545473,33.5469047,1487,40,63,110.180888,0.1721498
1488,-117.62912473,33.66158285,1488,43,59,248.712538,0.38861565
1489,-117.63773943,33.65977239,1489,43,59,113.184871,0.17685123
1490,-117.64640119,33.65708884,1490,43,59,61.996622,0.09687931
1491,-117.63399813,33.65268775,1491,43,59,300.421439,0.46940071
1492,-117.65495804,33.65021892,1492,43,58,205.387154,0.32091392
1493,-117.64484527,33.65459879,1493,43,59,44.470672,0.06948541
1494,-117.64949629,33.64430643,1494,43,58,390.681242,0.6104393
1495,-117.63999641,33.64528454,1495,43,58,226.452011,0.35383119
1496,-117.63220903,33.64612089,1496,43,58,138.38614,0.21622882
1497,-117.63142708,33.63746028,1497,43,58,358.549527,0.56022516
1498,-117.66633711,33.63513677,1498,43,58,248.862508,0.38883936
1499,-117.64487165,33.63300782,1499,43,58,248.125477,0.38769597
1500,-117.65240701,33.63260844,1500,43,58,149.518682,0.23362288
1501,-117.62750622,33.6227347,1501,43,58,464.781887,0.72622166
1502,-117.63991885,33.62973864,1502,43,58,169.595177,0.26499239
1503,-117.65856628,33.63202779,1503,43,58,298.167045,0.46588592
1504,-117.66574687,33.62458788,1504,43,58,151.109126,0.23610888
1505,-117.63523101,33.62230159,1505,43,58,219.805388,0.34344585
1506,-117.65557237,33.61996325,1506,43,58,268.355892,0.41930597
1507,-117.67654824,33.62245708,1507,43,58,269.094354,0.42046767
1508,-117.64456573,33.61694166,1508,43,58,406.381905,0.63497158
1509,-117.6824675,33.61847534,1509,43,58,102.30191,0.15984778
1510,-117.66567493,33.61802133,1510,43,58,161.672562,0.25261332
1511,-117.68689259,33.61532186,1511,43,58,154.889299,0.24201256
1512,-117.6720523,33.6138461,1512,43,58,178.459702,0.27884322
1513,-117.69120677,33.61032455,1513,43,58,133.352437,0.20836587
1514,-117.65136674,33.61600822,1514,43,58,152.10607,0.23766569
1515,-117.63655346,33.61064956,1515,43,58,251.291297,0.39264287
1516,-117.66103934,33.61131425,1516,43,58,199.785377,0.31216458
1517,-117.67406749,33.60713228,1517,43,58,231.848636,0.3622634
1518,-117.68214545,33.60547729,1518,43,58,342.246378,0.53475557
1519,-117.64627477,33.6030999,1519,43,58,302.958618,0.47337273
1520,-117.66226486,33.60356595,1520,43,58,318.769913,0.49807788
1521,-117.65381555,33.60317482,1521,43,58,108.421441,0.16940845
1522,-117.64283577,33.59738612,1522,43,58,222.454234,0.34758467
1523,-117.66712765,33.59595573,1523,43,58,280.373124,0.43808119
1524,-117.65364043,33.59112618,1524,43,58,345.967238,0.54057369
1525,-117.66618369,33.58672413,1525,43,58,295.772649,0.46214497
1526,-117.64248768,33.58444427,1526,43,58,161.847515,0.25288781
1527,-117.6526779,33.58382508,1527,43,58,157.04402,0.24538055
1528,-117.66406427,33.57841111,1528,43,58,252.69588,0.3948408
1529,-117.64754154,33.57565548,1529,43,58,321.881175,0.5029348
1530,-117.65492479,33.57724094,1530,43,58,101.481426,0.15856399
1531,-117.67394087,33.57398129,1531,40,63,126.412741,0.19751562
1532,-117.66440864,33.57081455,1532,43,58,263.213357,0.41127095
1533,-117.65491293,33.56792181,1533,43,58,170.862475,0.26696715
1534,-117.66915205,33.56527455,1534,43,58,155.804252,0.24344556
1535,-117.66258524,33.56135409,1535,43,58,103.559682,0.16181197
1536,-117.65835224,33.5580755,1536,43,58,137.954425,0.21555432
1537,-117.66919554,33.55832613,1537,43,58,104.48245,0.16325415
1538,-117.67063083,33.55067656,1538,43,58,106.32713,0.16613619
1539,-117.66421044,33.55123935,1539,43,58,182.95326,0.28586389
1540,-117.6703676,33.54302514,1540,43,58,65.811816,0.10283816
1541,-117.66423887,33.54281675,1541,43,58,189.408471,0.29594955
1542,-117.61322999,33.66110589,1542,43,59,758.496508,1.18514137
1543,-117.57203135,33.66089179,1543,43,70,279.757582,0.4371122
1544,-117.56508917,33.65359769,1544,43,70,617.313831,0.9645602
1545,-117.5944626,33.65089689,1545,43,59,299.078092,0.46729479
1546,-117.61811124,33.65525943,1546,43,59,149.164977,0.23307171
1547,-117.57935571,33.65359696,1547,43,59,103.234765,0.16129951
1548,-117.58855308,33.64926632,1548,43,59,218.494942,0.34139826
1549,-117.62002952,33.65015198,1549,43,59,173.3735,0.27090248
1550,-117.61540627,33.6447747,1550,43,59,320.442428,0.50069234
1551,-117.58579896,33.64476558,1551,43,59,123.565264,0.19307067
1552,-117.58413506,33.64051373,1552,43,59,200.723109,0.31363008
1553,-117.60914924,33.6415576,1553,43,59,151.71209,0.23705132
1554,-117.57268144,33.64598534,1554,43,70,205.665584,0.32135172
1555,-117.59572739,33.63869283,1555,43,59,359.401326,0.56156446
1556,-117.62373755,33.63786513,1556,43,58,134.158009,0.20962887
1557,-117.56527608,33.6309238,1557,43,70,997.533101,1.55862869
1558,-117.60474465,33.63706255,1558,43,59,107.287151,0.16763613
1559,-117.57889366,33.62603744,1559,43,70,926.120095,1.44707756
1560,-117.61592098,33.62954108,1560,43,59,513.013898,0.80158201
1561,-117.60225566,33.63178833,1561,43,59,92.833201,0.14505185
1562,-117.60054517,33.62105452,1562,43,59,502.078123,0.78449147
1563,-117.59019959,33.62344158,1563,43,70,290.462613,0.45384661
1564,-117.60903082,33.62604108,1564,43,59,117.040413,0.18287559
1565,-117.60526351,33.6239,1565,43,59,130.821455,0.20440782
1566,-117.62160472,33.61192937,1566,43,59,536.052489,0.83758969
1567,-117.56283112,33.54028188,1567,43,70,1731.594085,2.70560362
1568,-117.61465199,33.6099743,1568,43,59,253.312813,0.39580282
1569,-117.59110836,33.60796777,1569,43,70,382.308164,0.59736065
1570,-117.60702506,33.60040637,1570,43,59,1218.788037,1.90436155
1571,-117.57936848,33.60664553,1571,43,70,576.592838,0.9009264
1572,-117.63665806,33.5955546,1572,43,58,316.730331,0.49488258
1573,-117.62991043,33.59360124,1573,43,59,359.946269,0.56241907
1574,-117.62153034,33.5933833,1574,43,59,370.285523,0.5785767
1575,-117.61428056,33.59128118,1575,43,59,163.664469,0.25571567
1576,-117.58318869,33.57661031,1576,43,70,1691.127302,2.6423852
1577,-117.5109239,33.57218268,1577,43,60,5582.516184,8.72274459
1578,-117.59553929,33.58981786,1578,43,70,239.150394,0.37367071
1579,-117.60745305,33.5765661,1579,43,59,392.792353,0.61372273
1580,-117.5988909,33.57820345,1580,43,70,572.787806,0.89498802
1581,-117.62591894,33.57710632,1581,43,59,515.830782,0.80599575
1582,-117.61736075,33.57767393,1582,43,59,264.760552,0.41366946
1583,-117.61192163,33.58143363,1583,43,59,100.463813,0.15697666
1584,-117.63504934,33.58065188,1584,43,59,146.256935,0.22852941
1585,-117.63989854,33.57031185,1585,43,59,402.369685,0.62870343
1586,-117.61351408,33.57190767,1586,43,59,92.436441,0.14444103
1587,-117.62496931,33.55406232,1587,43,59,606.32327,0.94737674
1588,-117.61634872,33.55429432,1588,43,59,551.97112,0.86244408
1589,-117.60699207,33.55483343,1589,43,59,612.345744,0.95680491
1590,-117.63659022,33.56419848,1590,43,59,237.975737,0.371837
1591,-117.59671221,33.55893303,1591,43,59,384.051469,0.60008705
1592,-117.65252796,33.55237298,1592,43,59,593.933492,0.92802668
1593,-117.57430786,33.53879378,1593,43,59,1672.362794,2.61307041
1594,-117.63820866,33.55211165,1594,43,59,635.265769,0.9926037
1595,-117.52123966,33.55182468,1595,43,60,1453.32399,2.27081821
1596,-117.60481143,33.53724851,1596,43,59,857.00403,1.33904309
1597,-117.5863025,33.52754968,1597,43,59,1657.334154,2.5895979
1598,-117.63936997,33.53724828,1598,43,59,1035.235457,1.61755186
1599,-117.52254268,33.53351572,1599,43,60,1929.403674,3.01471573
1600,-117.61968113,33.5348891,1600,43,59,314.838958,0.49194848
1601,-117.65512282,33.53516242,1601,43,59,255.168697,0.39868937
1602,-117.63042992,33.52516088,1602,43,59,634.324073,0.99112802
1603,-117.55574869,33.52715028,1603,43,59,109.154629,0.17055165
1604,-117.54882147,33.5203726,1604,43,60,1002.978302,1.56716637
1605,-117.61436702,33.52444957,1605,43,59,65.806591,0.10282367
1606,-117.60894655,33.5247823,1606,43,59,203.280319,0.31763361
1607,-117.62261947,33.52049152,1607,43,59,39.194234,0.0612427
1608,-117.59617307,33.50888079,1608,43,60,748.937637,1.17019899
1609,-117.52289148,33.50049785,1609,43,60,3320.965797,5.18900427
1610,-117.61088427,33.51234202,1610,43,60,628.78038,0.98245406
1611,-117.62390262,33.51618454,1611,43,60,87.460157,0.13666589
1612,-117.62789069,33.51698845,1612,43,60,19.526987,0.03050621
1613,-117.57432762,33.5082353,1613,43,60,928.980495,1.45153023
1614,-117.60790427,33.49524382,1614,43,60,1162.008502,1.81564825
1615,-117.54829262,33.49072317,1615,43,60,2180.688104,3.40728698
1616,-117.58626731,33.49526611,1616,43,60,603.054297,0.94227937
1617,-117.56725296,33.49084461,1617,43,60,910.721858,1.42302251
1618,-117.54382826,33.46496395,1618,43,60,2662.972403,4.16095822
1619,-117.56843817,33.47449784,1619,43,60,351.009875,0.5484457
1620,-117.75531647,33.5701309,1620,40,61,1100.438374,1.71944093
1621,-117.70322061,33.57386463,1621,40,63,38.030816,0.05942284
1622,-117.70594878,33.57168026,1622,40,63,28.072193,0.04386279
1623,-117.70124159,33.57100905,1623,40,63,16.105601,0.02516447
1624,-117.71301179,33.56323784,1624,40,63,352.955652,0.55149308
1625,-117.70500134,33.56282428,1625,40,63,238.009384,0.3718901
1626,-117.69904851,33.56219004,1626,40,63,180.222805,0.28159879
1627,-117.76869933,33.55577128,1627,40,61,428.701011,0.66986786
1628,-117.69162568,33.55651478,1628,40,63,238.471447,0.37261143
1629,-117.67480416,33.55384829,1629,40,64,107.686098,0.1682591
1630,-117.70468289,33.55377418,1630,40,63,93.975292,0.1468373
1631,-117.74613407,33.53687934,1631,40,61,798.254699,1.24729633
1632,-117.75288316,33.55040886,1632,40,61,231.037435,0.36098398
1633,-117.68358725,33.54992753,1633,40,64,364.286183,0.56919704
1634,-117.71054113,33.54541199,1634,40,63,583.844698,0.91225913
1635,-117.70077461,33.55113956,1635,40,63,89.158445,0.1393091
1636,-117.69182981,33.54951239,1636,40,63,172.905197,0.27016431
1637,-117.766199,33.54341295,1637,40,61,547.933946,0.856143
1638,-117.77266103,33.54704378,1638,40,61,299.822342,0.46845468
1639,-117.73252045,33.52721238,1639,40,64,1360.251589,2.12539395
1640,-117.71948843,33.53680885,1640,40,64,497.097916,0.77670869
1641,-117.69852295,33.54322653,1641,40,63,227.99076,0.35623548
1642,-117.78909359,33.54583428,1642,40,61,258.730228,0.40426588
1643,-117.6791189,33.54236267,1643,40,64,289.259828,0.45196369
1644,-117.76184337,33.53209008,1644,40,61,765.79794,1.19656147
1645,-117.69224527,33.53613878,1645,40,64,285.965789,0.44682154
1646,-117.70366899,33.5352373,1646,40,63,113.650124,0.1775781
1647,-117.68395773,33.52958597,1647,40,64,60.82425,0.09503903
1648,-117.71104911,33.53130206,1648,40,63,131.206721,0.20500855
1649,-117.7038258,33.52679928,1649,40,64,268.119503,0.41893919
1650,-117.69344184,33.52661888,1650,40,64,355.044578,0.55475438
1651,-117.75123162,33.51934536,1651,40,65,651.161204,1.01742954
1652,-117.71456881,33.52642872,1652,40,63,39.871254,0.06229882
1653,-117.71558684,33.5040533,1653,40,64,375.705573,0.58703979
1654,-117.72154463,33.5184686,1654,40,64,221.004733,0.34531981
1655,-117.69606736,33.51686411,1655,40,64,503.985197,0.78748221
1656,-117.68188189,33.52031325,1656,40,64,110.18678,0.17216104
1657,-117.71218231,33.51752933,1657,40,64,400.755085,0.62617969
1658,-117.68627024,33.51236582,1658,40,64,186.14079,0.29084456
1659,-117.68266077,33.50775637,1659,40,64,114.835722,0.17943338
1660,-117.73249661,33.50572517,1660,40,64,278.38412,0.43498978
1661,-117.72450827,33.50534829,1661,40,64,377.213968,0.58939671
1662,-117.69677482,33.50926012,1662,40,64,316.271251,0.49416817
1663,-117.74226145,33.50301825,1663,40,65,530.142049,0.82834493
1664,-117.70761477,33.49624522,1664,40,64,306.759238,0.47930851
1665,-117.69834289,33.49765829,1665,40,64,314.901925,0.49203931
1666,-117.68884732,33.49667708,1666,40,64,404.37258,0.63182981
1667,-117.71224658,33.49562034,1667,40,64,126.493411,0.19764612
1668,-117.67054221,33.53533188,1668,43,58,230.515573,0.36017739
1669,-117.67696881,33.52825434,1669,40,64,456.675814,0.71356806
1670,-117.65987964,33.52822992,1670,43,59,486.202116,0.75971294
1671,-117.6650225,33.51307267,1671,40,68,284.57705,0.44465137
1672,-117.6449512,33.51647774,1672,43,59,582.516747,0.91018003
1673,-117.65779755,33.51839047,1673,43,59,338.553023,0.52897186
1674,-117.66744331,33.50780395,1674,40,68,258.2977,0.40359112
1675,-117.67678496,33.5033257,1675,40,68,739.406165,1.15532117
1676,-117.63814792,33.51073647,1676,43,60,223.388641,0.3490386
1677,-117.6279137,33.50563709,1677,43,60,490.673221,0.76669383
1678,-117.65582707,33.50670714,1678,40,68,165.14104,0.25803359
1679,-117.64810916,33.50581444,1679,40,68,52.290711,0.08170794
1680,-117.6341192,33.49719918,1680,40,68,754.478502,1.17887475
1681,-117.65479292,33.50069211,1681,40,68,138.069047,0.21573369
1682,-117.66239365,33.49594231,1682,40,68,108.024244,0.16878689
1683,-117.65894644,33.49127229,1683,40,68,284.062036,0.44384184
1684,-117.64747722,33.48348284,1684,40,68,975.246826,1.52383267
1685,-117.67446803,33.49241684,1685,40,68,230.382916,0.35997473
1686,-117.66905769,33.4908034,1686,40,68,128.378825,0.20059221
1687,-117.67205919,33.48227665,1687,40,68,258.292233,0.403582
1688,-117.62570458,33.48656561,1688,40,68,503.549794,0.78680967
1689,-117.66951348,33.47455259,1689,40,68,596.339573,0.93177919
1690,-117.68074584,33.48153651,1690,40,68,238.946165,0.37335004
1691,-117.65989523,33.47284133,1691,40,68,146.594291,0.22905354
1692,-117.7249077,33.49113578,1692,40,64,379.825148,0.593474
1693,-117.71632053,33.48496381,1693,40,64,232.478189,0.36324663
1694,-117.70506377,33.48342581,1694,40,64,491.840346,0.76849789
1695,-117.72871409,33.48589443,1695,40,64,89.743475,0.14022217
1696,-117.69641986,33.4834592,1696,40,64,166.466916,0.26010443
1697,-117.68920899,33.4822676,1697,40,68,255.499433,0.39921933
1698,-117.71631181,33.4707477,1698,40,64,319.944902,0.49991467
1699,-117.71041988,33.47519036,1699,40,64,169.867838,0.26541844
1700,-117.68791665,33.47167021,1700,40,68,159.055682,0.24852444
1701,-117.70098774,33.47444947,1701,40,64,55.707515,0.08704297
1702,-117.69497726,33.47463963,1702,40,64,50.857721,0.07946518
1703,-117.68318958,33.47018342,1703,40,68,99.579491,0.15559292
1704,-117.67682049,33.47105003,1704,40,68,70.105575,0.10953598
1705,-117.6560005,33.46691008,1705,40,68,374.049327,0.58445196
1706,-117.67666222,33.46586691,1706,40,67,152.901827,0.23891232
1707,-117.69364717,33.46951786,1707,40,66,125.52967,0.19614006
1708,-117.70854517,33.46928038,1708,40,64,103.209666,0.16126506
1709,-117.70197612,33.46962388,1709,40,66,120.269296,0.18792073
1710,-117.69304637,33.46505081,1710,40,66,70.623605,0.11034936
1711,-117.70148132,33.46490664,1711,40,66,109.740126,0.1714689
1712,-117.6719695,33.46155367,1712,40,67,288.205285,0.45032218
1713,-117.69832552,33.46002108,1713,40,66,252.353493,0.39430628
1714,-117.66338026,33.45623002,1714,40,67,314.979845,0.49215543
1715,-117.61809905,33.48210048,1715,40,69,169.807773,0.26534191
1716,-117.63639128,33.4739147,1716,40,68,399.475325,0.62416775
1717,-117.61318119,33.47601977,1717,40,69,272.695326,0.42607312
1718,-117.5951944,33.47902934,1718,43,60,1022.387941,1.59745228
1719,-117.5784701,33.47749713,1719,43,60,290.586049,0.4540284
1720,-117.61523201,33.46729889,1720,40,69,580.73575,0.90739608
1721,-117.62686319,33.47044108,1721,40,69,151.092762,0.23608238
1722,-117.58357593,33.46991196,1722,43,60,601.708396,0.94018792
1723,-117.59788914,33.46717235,1723,43,60,105.81069,0.16533475
1724,-117.64748366,33.46157867,1724,40,68,397.627379,0.6212953
1725,-117.63367324,33.45845457,1725,40,69,753.702272,1.17767079
1726,-117.58296895,33.460714,1726,43,60,243.054173,0.37977205
1727,-117.59765866,33.46153831,1727,43,60,133.655308,0.2088363
1728,-117.60705143,33.45770302,1728,40,69,289.935748,0.45302332
1729,-117.62243824,33.45502205,1729,40,69,281.619169,0.44002311
1730,-117.65129909,33.45167066,1730,40,68,328.245505,0.51288348
1731,-117.58546577,33.45646673,1731,43,60,167.334415,0.26145439
1732,-117.58705527,33.45196717,1732,40,69,286.423218,0.44753619
1733,-117.59683823,33.44414732,1733,40,69,1157.445386,1.80851097
1734,-117.61939433,33.44746856,1734,40,69,540.907761,0.84516819
1735,-117.63501977,33.44116873,1735,40,69,631.822603,0.98722084
1736,-117.60699269,33.43050077,1736,40,69,825.97261,1.29057523
1737,-117.62122458,33.43357353,1737,40,69,151.232701,0.23630238
1738,-117.59331715,33.41960841,1738,40,69,946.387164,1.47873508
1739,-117.62269516,33.42987329,1739,40,69,103.16427,0.16119424
1740,-117.62108675,33.42345019,1740,40,69,292.5129,0.4570512
1741,-117.6058957,33.40999311,1741,40,69,833.389452,1.30217993
